11	0	4
527	43	234
63	3	31
73	2	31
31	1	13
11	0	1
21	4	6
35	9	16
29	4	20
96	7	43
25	1	12
22	1	12
22	2	15
37	3	19
21	2	15
67	3	21
11	4	4
16	0	7
35	0	11
30	1	5
32	3	12
29	1	18
16	2	11
324	25	143
52	7	22
70	11	32
61	4	16
473	51	257
229	13	87
39	1	15
20	3	8
17	1	3
32	0	13
31	3	9
12	0	1
142	25	61
18	0	5
46	2	15
17	3	6
148	12	68
44	6	15
14	3	5
75	8	36
15	0	3
55	3	23
80	4	30
180	12	77
27	0	0
66	7	16
19	1	8
73	7	13
79	1	30
150	3	12
25	0	0
18	2	15
85	8	23
48	11	28
11	0	0
125	19	57
12	1	10
19	0	7
63	5	29
25	0	15
12	1	6
18	2	4
31	4	13
18	1	2
33	7	11
38	3	15
27	2	14
15	1	1
91	11	40
44	5	15
45	3	14
16	0	4
24	4	13
52	7	27
47	5	15
14	2	5
29	5	16
38	1	20
16	0	7
12	0	7
12	1	7
31	2	11
13	0	13
12	0	1
18	0	1
34	1	33
198	16	71
41	4	13
30	1	16
32	0	9
27	0	13
26	0	8
36	0	3
12	12	0
33	2	17
16	1	10
17	4	5
56	3	24
26	2	4
56	4	21
39	2	19
37	4	17
15	6	3
442	14	249
17	0	3
121	3	61
42	4	14
54	3	31
264	23	129
15	2	4
38	0	8
74	8	22
13	0	1
163	20	78
336	42	157
84	8	23
23	8	7
12	0	8
44	3	21
39	1	18
13	1	5
38	2	23
25	0	7
35	1	14
15	2	3
16	3	4
23	0	7
14	0	7
80	9	31
94	11	62
19	4	8
241	12	112
58	2	16
11	2	4
171	13	88
33	6	8
20	8	7
16	1	13
17	1	8
24	3	6
15	2	7
67	2	23
28	2	17
60	4	18
11	0	0
146	11	99
16	0	2
59	12	20
28	1	18
16	0	15
13	1	1
92	10	33
165	42	75
42	0	16
115	6	27
41	2	7
49	1	16
38	1	6
71	9	19
30	7	10
22	2	15
15	0	14
16	0	9
20	0	5
19	0	3
11	0	0
11	2	4
77	4	29
13	4	6
20	2	13
31	0	10
25	1	12
65	0	23
22	0	11
84	8	37
21	2	10
36	0	8
19	1	7
103	0	35
13	0	6
26	0	11
12	0	4
21	2	13
31	3	10
11	0	2
66	4	32
299	55	93
12	1	1
11	1	0
18	4	2
11	0	2
12	1	3
35	3	15
47	6	27
120	11	49
24	1	11
31	2	14
36	3	11
13	2	3
11	0	5
31	1	18
12	0	2
13	4	6
96	16	43
15	0	15
24	5	10
16	2	7
11	0	6
14	1	10
17	0	8
14	0	14
47	3	16
28	4	8
29	0	12
12	1	11
124	14	42
174	10	85
22	7	15
35	4	15
55	9	22
11	1	5
16	3	10
11	0	6
103	8	45
124	12	49
11	2	5
37	4	19
251	35	111
171	21	99
12	5	5
93	3	28
260	24	109
15	0	5
24	0	18
14	0	2
29	0	14
68	5	35
13	0	6
23	2	9
19	0	1
13	0	0
14	0	6
11	1	9
16	1	9
30	0	15
20	0	7
13	1	5
18	3	9
22	1	16
22	5	9
16	0	7
46	7	24
14	1	5
13	1	6
25	2	12
50	2	23
44	1	21
11	0	0
18	0	4
16	0	14
109	10	45
36	5	17
13	0	0
14	1	9
130	12	44
262	19	86
22	1	10
50	3	21
32	3	18
26	2	9
27	1	14
300	43	134
56	5	14
21	3	5
1043	82	468
525	31	275
16	1	8
248	22	108
23	7	8
85	6	36
98	3	37
18	3	7
12	1	9
19	1	8
12	0	4
22	9	6
18	3	9
13	2	4
17	0	4
92	4	40
236	35	92
30	6	7
22	0	2
16	0	6
26	3	15
216	19	106
35	3	25
77	6	36
19	1	6
21	0	8
23	3	6
470	39	176
14	1	7
27	2	13
11	0	7
12	2	5
33	2	13
56	2	27
24	0	13
330	30	116
101	5	43
39	3	16
209	7	94
70	4	29
24	0	11
84	7	43
65	6	32
64	9	22
15	0	9
99	30	37
19	3	9
22	2	10
54	4	25
45	4	18
11	0	2
14	0	0
739	3	48
102	10	38
14	2	9
14	0	2
167	2	33
11	11	0
43	4	15
101	4	42
12	2	3
83	4	40
33	0	15
120	8	45
42	10	22
34	0	1
11	0	7
35	1	12
65	9	22
11	0	2
25	1	17
16	0	8
14	1	7
35	4	19
60	6	21
16	4	0
22	3	13
17	2	7
214	11	92
57	7	21
53	3	28
17	0	8
14	0	7
30	0	11
39	0	17
36	2	13
11	0	5
13	0	0
23	0	14
70	4	27
14	1	4
25	0	7
11	0	11
261	18	123
304	20	153
57	2	32
19	1	10
19	2	6
15	1	8
13	0	7
59	13	35
12	0	6
21	0	5
71	19	20
100	24	37
12	0	8
12	1	5
26	0	17
16	1	3
25	4	9
30	3	7
11	0	1
56	1	19
14	0	5
65	7	26
11	4	2
25	2	14
39	4	17
193	21	72
267	28	147
12	0	12
20	0	9
16	2	2
15	1	4
55	2	18
14	0	2
12	0	7
19	1	16
258	31	105
108	18	45
20	1	7
11	0	11
11	0	2
24	0	17
33	1	13
39	8	18
24	5	13
16	0	0
18	1	9
43	3	16
13	2	7
25	0	11
30	0	6
11	3	2
12	2	3
11	1	4
19	2	6
32	1	7
65	8	37
11	5	3
426	38	138
14	3	4
23	1	6
25	4	15
14	2	4
15	3	6
38	0	27
17	0	8
21	0	18
13	0	1
21	1	10
23	0	2
11	0	9
31	2	22
46	1	11
39	4	15
19	0	7
28	0	4
13	1	7
56	1	14
15	0	6
11	1	4
183	17	64
185	14	73
30	1	16
16	1	2
41	0	12
35	1	15
50	6	26
27	3	10
98	17	35
14	0	10
14	10	0
16	0	2
24	7	8
15	4	4
61	6	33
72	5	43
14	2	6
25	1	14
27	2	13
13	0	13
11	0	4
395	31	212
11	2	4
126	2	56
14	0	14
12	0	9
17	2	6
27	4	14
15	0	5
14	0	5
36	3	9
22	0	22
38	6	19
13	0	10
12	0	8
13	0	0
15	0	0
12	0	0
82	7	35
27	0	17
95	9	38
60	8	28
14	1	6
77	5	41
21	0	2
18	0	13
20	0	14
43	0	3
242	15	153
176	5	128
12	2	8
41	3	15
12	0	12
13	0	3
105	5	48
29	0	22
23	2	15
111	1	85
50	3	21
62	0	7
11	0	5
20	5	6
62	6	30
14	0	2
14	0	4
40	1	20
52	6	27
19	2	11
295	33	170
12	0	12
11	2	9
12	2	6
342	18	119
31	3	13
63	6	28
809	64	374
121	7	45
20	3	9
13	2	6
84	11	34
12	2	5
326	21	126
21	0	5
32	4	12
599	40	245
511	35	225
19	1	7
44	1	11
15	0	1
88	11	36
24	6	6
28	2	9
32	4	16
51	10	15
18	2	0
20	2	9
120	1	15
26	3	11
394	19	189
348	29	152
137	17	62
72	8	20
21	0	3
12	0	8
17	0	4
19	0	1
14	0	8
36	3	16
299	27	147
143	24	79
13	0	4
20	1	7
156	21	64
11	1	6
223	15	99
99	2	31
146	3	72
11	0	9
57	5	19
25	0	14
45	0	19
13	1	6
50	4	15
90	4	21
22	1	6
42	5	19
147	16	53
24	0	9
138	10	65
807	184	345
22	5	6
162	34	69
26	6	11
12	1	8
17	0	9
55	13	28
14	1	5
173	50	79
107	58	28
159	24	77
279	15	153
193	8	95
13	3	2
11	0	8
13	0	13
11	0	1
18	0	1
11	1	5
12	3	6
13	1	6
13	2	6
30	2	17
41	0	14
13	0	4
12	1	7
32	3	19
11	0	5
24	2	3
64	3	28
11	4	5
11	0	0
17	0	3
131	2	18
17	0	2
14	2	9
12	0	12
13	0	0
14	0	8
11	2	0
20	2	8
14	3	6
27	2	12
15	4	8
15	0	0
20	1	8
610	45	236
119	11	44
105	5	25
80	4	31
15	4	5
22	3	11
14	13	0
25	0	20
16	4	7
743	73	272
75	1	39
71	11	21
17	0	8
19	1	7
48	0	9
15	3	7
32	3	15
14	0	4
16	1	4
514	39	199
11	0	7
12	1	3
28	0	8
39	0	10
24	1	18
35	5	9
151	22	62
75	10	18
11	1	3
17	0	10
12	0	4
129	25	66
12	3	4
34	1	12
13	1	1
24	1	13
93	10	45
587	85	284
16	2	5
239	13	128
174	12	93
25	4	12
64	5	31
19	0	10
15	0	1
323	1	174
87	0	36
28	2	4
241	27	96
120	14	47
16	1	9
12	1	3
34	3	13
125	5	28
125	15	59
21	0	1
152	3	64
11	0	3
13	0	9
13	0	1
13	1	6
109	0	19
11	6	0
22	16	3
20	0	0
11	3	3
35	10	15
11	0	0
11	0	0
23	0	10
196	19	67
12	1	7
69	9	38
29	2	18
14	0	1
17	2	10
14	2	11
13	1	3
17	1	0
15	0	10
35	1	16
15	0	10
72	0	2
36	0	3
31	2	22
120	5	46
132	9	84
33	2	22
11	2	3
13	0	13
22	0	19
34	1	13
17	2	5
14	1	5
43	2	16
11	0	5
18	2	6
23	1	10
12	1	3
72	8	29
16	0	4
20	1	4
23	2	6
17	1	7
111	1	16
24	1	4
36	0	2
18	4	14
17	0	8
56	4	20
15	0	0
30	2	12
185	25	83
50	5	22
328	34	147
44	12	25
15	8	4
11	0	2
11	3	5
386	11	255
11	0	3
55	0	11
59	1	11
14	0	4
26	2	13
119	5	59
16	2	3
64	8	22
12	4	3
17	0	0
583	54	248
75	4	35
16	1	11
729	87	344
264	21	104
229	24	86
12	0	0
12	0	11
33	1	3
27	0	2
38	0	14
26	0	9
11	1	1
11	10	1
48	8	16
200	33	102
304	29	129
139	9	58
17	1	12
57	4	13
200	30	79
101	7	51
117	9	59
123	6	35
31	1	14
31	2	16
20	0	10
11	0	4
36	0	5
24	0	2
75	0	6
29	3	11
12	0	5
19	0	8
14	1	3
15	0	7
31	0	9
32	0	32
23	2	9
12	0	0
467	40	154
37	1	14
170	15	81
13	1	4
14	0	8
47	6	14
20	0	5
101	17	31
11	0	3
16	0	5
176	10	71
25	3	16
50	6	24
24	0	12
133	17	60
13	0	6
25	1	11
699	67	196
169	5	43
34	1	15
50	2	31
33	2	14
17	1	12
11	2	2
11	0	11
15	0	1
11	0	0
13	0	9
15	0	0
46	3	20
445	26	202
27	5	6
15	0	0
15	0	15
12	0	0
12	0	4
11	0	0
12	0	0
21	0	16
252	12	80
75	4	17
14	14	0
